# Z_isotope A_isotope GS-GS Q-value_electron_capture (keV) GS-GS Q-value_beta (keV)

28 51 15800.0 14500.0
28 52 11260.0 17800.0
28 53 13260.0 18000.0
28 54 8799.0 0.0
28 55 8694.0 0.0
28 56 2135.0 0.0
28 57 3264.0 0.0
28 63 0.0 66.945
28 65 1351.9 2137.1
28 66 0.0 226.0
28 67 0.0 3558.0
28 68 0.0 2056.0
28 69 0.0 5360.0
28 70 0.0 3500.0
28 71 0.0 6900.0
28 72 0.0 5400.0
28 73 0.0 8900.0
28 74 0.0 7200.0
28 75 0.0 10500.0
28 76 0.0 8700.0
28 77 0.0 12000.0
28 78 0.0 10200.0
29 52 20000.0 17800.0
29 53 15900.0 18000.0
29 54 17510.0 17500.0
29 55 13700.0 12200.0
29 56 15300.0 0.0
29 57 8770.0 0.0
29 58 8563.0 0.0
29 59 4799.6 0.0
29 60 6126.9 0.0
29 61 2237.2 0.0
29 62 3948.0 0.0
29 64 1675.1 578.7
29 66 5175.0 2642.0
29 67 1000.5 577.0
29 68 2921.1 4462.0
29 69 0.0 2675.0
29 70 0.0 6599.0
29 71 0.0 4557.0
29 72 0.0 8070.0
29 73 0.0 6300.0
29 74 0.0 10000.0
29 75 0.0 8200.0
29 76 0.0 4160.0
29 77 0.0 10100.0
29 78 0.0 13300.0
29 79 0.0 11700.0
29 80 0.0 16300.0
30 54 15100.0 17500.0
30 55 16700.0 12200.0
30 56 12900.0 14300.0
30 57 14620.0 15800.0
30 58 9367.0 0.0
30 59 9094.0 0.0
30 60 4158.0 0.0
30 61 5637.0 0.0
30 62 1627.0 0.0
30 63 3366.9 0.0
30 65 1351.9 0.0
30 69 2227.3 906.0
30 70 654.7 1656.0
30 71 231.9 2815.0
30 72 0.0 458.0
30 73 0.0 1593.0
30 74 0.0 2345.0
30 75 0.0 5996.0
30 76 0.0 4160.0
30 77 0.0 5340.0
30 78 0.0 6440.0
30 79 0.0 9090.0
30 80 0.0 7290.0
30 81 0.0 11900.0
30 82 0.0 10900.0
30 83 0.0 11500.0
31 56 21000.0 14300.0
31 57 16800.0 15800.0
31 58 18310.0 15000.0
31 59 13140.0 10380.0
31 60 14190.0 0.0
31 61 9000.0 0.0
31 62 9171.0 0.0
31 63 5520.0 0.0
31 64 7165.0 0.0
31 65 3254.9 0.0
31 66 5175.0 0.0
31 67 1000.5 0.0
31 68 2921.1 0.0
31 70 654.7 1656.0
31 72 4356.0 3999.1
31 73 0.0 1593.0
31 74 2562.4 1353.0
31 75 0.0 3392.0
31 76 923.3 7010.0
31 77 0.0 5340.0
31 78 0.0 8200.0
31 79 0.0 7000.0
